Current Date,Ticker,Name,Lower Fractal Range,Upper Fractal Range,Last Price,Downside,Upside,Upside / Downside,Position on Range in %,30D HH/LL,Trend,Long Term: Lower Fractal Range,Long Term: Upper Fractal Range,Long Term: Upside / Downside,Long Term: Position on Range in %,Range spread,Relative Range
03/14/2022,QQQ,Invesco QQQ Trust,312.258,343.547,321.79,-2.96%,6.76%,2.28,0.30,bearish,bearish,296.44,352.79,1.02,0.50,31.289000000000044,9.72%
03/14/2022,SARK,Collaborative Investment Series Trust - Tuttle Capital Short Innovation ETF,47.463,61.28,59.58,-20.34%,2.85%,0.14,0.88,bullish,bullish,47.46,65.19,0.76,0.57,13.817,23.19%
03/14/2022,SJB,ProShares Short High Yield,18.08,18.583,18.575,-2.66%,0.04%,0.02,0.98,bullish,bullish,18.02,18.73,0.44,0.69,0.5030000000000001,2.71%
03/14/2022,SPY,SPDR S&P 500 ETF Trust,408.555,436.428,420.66,-2.88%,3.75%,1.30,0.43,bearish,bearish,395.03,448.25,1.13,0.47,27.87299999999999,6.63%
03/14/2022,TLT,iShares 20+ Year Treasury Bond ETF,130.998,140.158,132.3,-0.98%,5.94%,6.04,0.14,bearish,bearish,130.23,141.12,1.33,0.43,9.159999999999997,6.92%
03/14/2022,URNM,North Shore Global Uranium Mining ETF,75.038,91.986,77.41,-3.06%,18.83%,6.15,0.14,bullish,bullish,56.78,92.87,0.33,0.75,16.948000000000008,21.89%
03/14/2022,USO,United States Oil Fund  LP,73.423,88.358,72.47,1.32%,21.92%,16.67,-0.06,bullish,bullish,69.65,88.36,1.77,0.36,14.935000000000002,20.61%
03/14/2022,UUP,Invesco DB US Dollar Index Bullish Fund,26.299,26.833,26.4175,-0.45%,1.57%,3.51,0.22,bullish,bullish,25.78,26.90,0.77,0.57,0.5339999999999989,2.02%
03/14/2022,UUUU,Energy Fuels Inc.,8.636,11.027,8.52,1.36%,29.42%,21.61,-0.05,bullish,bullish,5.18,11.03,0.64,0.61,2.391,28.06%
03/14/2022,VEGI,iShares MSCI Global Agriculture Producers ETF,42.277,46.105,44.75,-5.53%,3.03%,0.55,0.65,bullish,bullish,41.60,46.82,0.75,0.57,3.827999999999996,8.55%
03/14/2022,ARCH,Arch Resources  Inc.,139.056,173.737,134.06,3.73%,29.60%,7.94,-0.14,bullish,bullish,120.37,173.74,1.80,0.36,34.68099999999998,25.87%
03/14/2022,ARKK,ARK Innovation ETF,51.557,64.976,53.34,-3.34%,21.81%,6.53,0.13,bearish,bearish,45.66,66.87,1.14,0.47,13.418999999999997,25.16%
03/14/2022,BNDD,Quadratic Deflation ETF,24.848,26.11,25.03,-0.73%,4.31%,5.93,0.14,bullish,bearish,24.23,26.12,0.67,0.60,1.2620000000000005,5.04%
03/14/2022,BNO,United States Brent Oil Fund  LP,30.092,36.976,29.07,3.52%,27.20%,7.74,-0.15,bullish,bullish,27.86,36.98,1.79,0.36,6.884,23.68%
03/14/2022,CF,CF Industries Holdings  Inc.,89.42,103.832,95.145,-6.02%,9.13%,1.52,0.40,bullish,bullish,74.29,106.89,0.59,0.63,14.411999999999992,15.15%
03/14/2022,CHIX,Global X MSCI China Financials ETF,12.832,13.594,13.06,-1.75%,4.09%,2.34,0.30,bearish,bearish,12.83,14.98,6.20,0.14,0.7619999999999987,5.83%
03/14/2022,DBA,Invesco DB Agriculture Fund,21.008,22.699,21.81,-3.68%,4.08%,1.11,0.47,bullish,bullish,20.94,22.70,0.95,0.51,1.6910000000000025,7.75%
03/14/2022,DBC,Invesco DB Commodity Index Tracking Fund,25.293,28.778,25.2193,0.29%,14.11%,48.29,-0.02,bullish,bullish,24.42,28.78,1.81,0.36,3.4849999999999994,13.82%
03/14/2022,EDV,Vanguard Extended Duration Treasury Index Fund ETF Shares,119.47,129.913,121.03,-1.29%,7.34%,5.69,0.15,bearish,bearish,118.50,131.00,2.96,0.25,10.443000000000012,8.63%
03/14/2022,ETHE,Grayscale Ethereum Trust,16.975,23.281,20.18,-15.88%,15.37%,0.97,0.51,bearish,bearish,10.62,27.76,0.82,0.55,6.305999999999997,31.25%
03/14/2022,FXY,Invesco CurrencyShares Japanese Yen Trust,79.716,81.156,79.518,0.25%,2.06%,8.27,-0.14,bearish,neutral,78.77,81.92,3.16,0.24,1.440000000000012,1.81%
03/14/2022,GLD,SPDR Gold Shares,181.687,194.024,182.49,-0.44%,6.32%,14.36,0.07,bullish,bullish,175.04,194.02,0.89,0.53,12.336999999999989,6.76%
03/14/2022,GRN,iPath Series B Carbon ETN,19.259,33.742,30.725,-37.32%,9.82%,0.26,0.79,bearish,neutral,19.26,37.52,0.52,0.66,14.482999999999997,47.14%
03/14/2022,HYG,iShares iBoxx $ High Yield Corporate Bond ETF,80.401,82.533,80.425,-0.03%,2.62%,87.83,0.01,bearish,bearish,79.84,82.84,1.74,0.36,2.132000000000005,2.65%
03/14/2022,IWM,iShares Russell 2000 ETF,189.408,206.309,194.49,-2.61%,6.08%,2.33,0.30,bearish,bearish,174.23,210.99,0.63,0.61,16.90100000000001,8.69%
03/14/2022,KBA,KraneShares Bosera MSCI China A ETF,35.671,38.683,35.515,0.44%,8.92%,20.31,-0.05,bearish,bearish,33.34,39.63,0.71,0.59,3.0120000000000005,8.48%
03/14/2022,KRE,SPDR S&P Regional Banking ETF,65.068,73.691,71.1,-8.48%,3.64%,0.43,0.70,bearish,bearish,64.11,80.50,1.77,0.36,8.623000000000005,12.13%
03/14/2022,LQD,iShares iBoxx $ Investment Grade Corporate Bond ETF,118.926,123.411,118.92,0.01%,3.78%,748.50,-0.00,bearish,bearish,118.22,123.52,5.72,0.15,4.484999999999999,3.77%
03/14/2022,PCT,PureCycle Technologies  Inc.,7.406,10.162,8.72,-15.07%,16.54%,1.10,0.48,bullish,bullish,3.33,10.51,0.28,0.78,2.756000000000001,31.61%
03/14/2022,PFIX,PFIX,42.466,47.5,46.33,-8.34%,2.53%,0.30,0.77,bullish,bullish,41.91,49.18,0.67,0.60,5.033999999999999,10.87%
03/14/2022,VIXM,ProShares VIX Mid-Term Futures ETF,33.343,36.506,34.63,-3.72%,5.42%,1.46,0.41,bullish,bullish,30.02,36.65,0.48,0.68,3.1629999999999967,9.13%
03/14/2022,XLE,Energy Select Sector SPDR Fund,72.942,80.377,74.31,-1.84%,8.16%,4.43,0.18,bullish,bullish,69.98,83.22,0.93,0.52,7.435000000000002,10.01%
03/14/2022,XLP,Consumer Staples Select Sector SPDR Fund,69.894,74.797,72.3399,-3.38%,3.40%,1.00,0.50,bearish,bearish,69.85,75.46,2.53,0.28,4.902999999999992,6.78%
03/14/2022,ZROZ,PIMCO 25+ Year Zero Coupon U.S. Treasury Index Exchange-Traded Fund,129.164,142.349,131.18,-1.54%,8.51%,5.54,0.15,bearish,bearish,128.09,143.56,1.30,0.43,13.185000000000002,10.05%
03/14/2022,^DXY,US Dollar Index,97.927,100.446,99.126,-1.21%,1.33%,1.10,0.48,bullish,bullish,96.68,100.45,0.54,0.65,2.5189999999999912,2.54%
03/14/2022,^US10Y,U.S. 10 Year Treasury,1.705,2.13,1.9978,-14.66%,6.62%,0.45,0.69,bullish,bullish,1.68,2.32,1.01,0.50,0.4249999999999998,21.27%
03/14/2022,^US30Y,U.S. 30 Year Treasury,2.13,2.484,2.3566,-9.62%,5.41%,0.56,0.64,bullish,bullish,2.09,2.58,0.83,0.55,0.3540000000000001,15.02%
03/14/2022,^VIX,CBOE Volatility Index,27.192,37.313,30.76,-11.60%,21.30%,1.84,0.35,bullish,bullish,16.66,44.88,1.00,0.50,10.121000000000002,32.90%
