Current Date,Ticker,Name,Lower Fractal Range,Upper Fractal Range,Last Price,Downside,Upside,Upside / Downside,Position on Range in %,30D HH/LL,Trend,Long Term: Lower Fractal Range,Long Term: Upper Fractal Range,Range spread,Relative Range
02/02/2022,VYM,Vanguard High Dividend Yield Indx ETF,108.451,113.298,113.11,-4.12%,0.17%,0.04,0.96,neutral,neutral,106.55,117.42,4.847000000000008,4.29%
02/02/2022,VONG,Vanguard Russell 1000 Growth Index ETF,66.345,73.636,72.58,-8.59%,1.45%,0.17,0.86,bearish,neutral,66.15,77.43,7.290999999999997,10.05%
02/02/2022,XLE,SSgA Active Trust - The Energy Select Sector SPDR Fund,64.648,70.052,68.165,-5.16%,2.77%,0.54,0.65,bullish,bullish,56.05,72.46,5.404000000000011,7.93%
02/02/2022,XLP,SSgA Active Trust - Consumer Staples Select Sector SPDR,73.875,76.381,76.65,-3.62%,-0.35%,-0.10,1.11,bearish,bullish,71.81,81.08,2.5060000000000002,3.27%
02/02/2022,XLRE,SSgA Active Trust - Real Estate Select Sector SPDR Fund (The),44.762,47.371,47.855,-6.46%,-1.01%,-0.16,1.19,bearish,bearish,44.56,51.71,2.6090000000000018,5.45%
02/02/2022,XLU,SSgA Active Trust - Utilities Select Sector SPDR ETF,66.026,69.49,69.33,-4.77%,0.23%,0.05,0.95,bearish,neutral,65.93,72.91,3.4639999999999986,5.00%
02/02/2022,BNDD,Krane Shares Trust - Quadratic Deflation ETF,25.071,25.989,25.8,-2.83%,0.73%,0.26,0.79,bearish,bearish,24.47,27.23,0.9179999999999993,3.56%
02/02/2022,DBA,Invesco DB Multi-Sector Commodity Trust - Invesco DB Agriculture Fund,19.99,20.888,20.4,-2.01%,2.39%,1.19,0.46,bullish,bullish,19.42,21.36,0.8980000000000032,4.40%
02/02/2022,DBB,Invesco DB Multi-Sector Commodity Trust - Invesco DB Base Metals Fund,22.832,23.868,23.016,-0.80%,3.70%,4.63,0.18,bullish,bullish,21.88,24.03,1.0359999999999978,4.50%
02/02/2022,DEF,Invesco Capital Management LLC - Invesco Defensive Equity ETF,66.782,69.763,69.77,-4.28%,-0.01%,-0.00,1.00,bearish,neutral,66.57,73.70,2.9810000000000088,4.27%
02/02/2022,DXY.INDX,US Dollar Index,95.996,97.517,96.27,-0.28%,1.30%,4.59,0.18,bullish,neutral,94.66,97.55,1.5210000000000008,1.58%
02/02/2022,ETHE,Grayscale Investments LLC - Grayscale Ethereum Trust,16.596,24.46,22.08,-24.84%,10.78%,0.43,0.70,bearish,bearish,16.60,27.18,7.864000000000001,35.62%
02/02/2022,GLD,SSgA Active Trust - SPDR Gold Shares ETF,165.022,172.515,168.88,-2.28%,2.15%,0.94,0.51,bearish,neutral,160.26,174.88,7.492999999999995,4.44%
02/02/2022,GRN,Barclays Bank PLC - ZC SP ETN REDEEM 08/09/2049 USD 50,33.531,36.625,37.11,-9.64%,-1.31%,-0.14,1.16,bullish,bullish,28.25,44.41,3.094000000000001,8.34%
02/02/2022,HAL,Halliburton Co.,29.033,33.498,31.42,-7.60%,6.61%,0.87,0.53,bullish,bullish,23.44,33.82,4.464999999999996,14.21%
02/02/2022,MTUM,BlackRock Institutional Trust Company N.A. - BTC iShares MSCI USA Momentum Factor ETF,153.815,170.965,168.27,-8.59%,1.60%,0.19,0.84,bearish,bearish,153.81,178.43,17.150000000000006,10.19%
02/02/2022,PINK,Simplify Exchange Traded Funds - Simplify Health Care ETF,24.113,25.719,25.55,-5.62%,0.66%,0.12,0.89,bearish,bearish,23.99,27.83,1.6060000000000016,6.29%
02/02/2022,QQQ,Invesco Capital Management LLC - Invesco QQQ Trust Series 1,335.353,374.324,367.46,-8.74%,1.87%,0.21,0.82,bearish,neutral,335.07,391.70,38.971000000000004,10.61%
02/02/2022,QUAL,BlackRock Institutional Trust Company N.A. - BTC iShares MSCI USA Quality Factor ETF,127.994,138.025,137.524,-6.93%,0.36%,0.05,0.95,bearish,neutral,127.78,144.33,10.031000000000006,7.29%
02/02/2022,SPHB,Invesco Capital Management LLC - Invesco S&P 500 High Beta ETF,70.048,77.699,75.74,-7.52%,2.59%,0.34,0.74,bearish,neutral,70.02,81.92,7.650999999999996,10.10%
02/02/2022,SPLV,Invesco Capital Management LLC - Invesco S&P 500 Low Volatility ETF,62.993,65.474,65.72,-4.15%,-0.37%,-0.09,1.10,bearish,neutral,62.61,69.85,2.4810000000000016,3.78%
02/02/2022,SPY,SSgA Active Trust - S&P 500 ETF TRUST ETF,426.614,459.932,456.47,-6.54%,0.76%,0.12,0.90,bearish,neutral,426.61,478.23,33.31800000000004,7.30%
02/02/2022,TLT,BlackRock Institutional Trust Company N.A. - BTC iShares 20+ Year Treasury Bond ETF,137.976,144.758,142.82,-3.39%,1.36%,0.40,0.71,bearish,bearish,136.90,151.48,6.782000000000011,4.75%
02/02/2022,URNM,Exchange Traded Concepts Trust - North Shore Global Uranium Mining ETF,57.592,68.566,65.035,-11.44%,5.43%,0.47,0.68,bearish,bearish,55.88,76.27,10.974000000000004,16.87%
02/02/2022,USO,United States Commodity Funds LLC - United States Oil Fund,61.01,65.429,62.535,-2.44%,4.63%,1.90,0.35,bullish,bullish,48.22,67.18,4.419000000000004,7.07%
02/02/2022,VIX.INDX,CBOE Volatility Index,19.484,31.689,21.96,-11.28%,44.30%,3.93,0.20,neutral,bearish,11.93,34.75,12.204999999999998,55.58%
02/02/2022,US10Y.INDX,U.S. 10 Year Treasury,1.704,1.944,1.7966,-4.92%,8.48%,1.72,0.37,bullish,bullish,1.40,2.01,0.24,13.36%
02/02/2022,US30Y.INDX,U.S. 30 Year Treasury,2.027,2.251,2.1131,-4.16%,6.44%,1.55,0.39,bullish,bullish,1.69,2.33,0.22399999999999975,10.60%
02/02/2022,UUP,Invesco DB US Dollar Index Trust - Invesco DB US Dollar Index Bullish Fund,25.491,26.152,25.7,-0.81%,1.76%,2.16,0.32,bullish,neutral,25.38,26.46,0.6610000000000014,2.57%
